longitude,latitude,altitude,distance_from_boundarycentre
73.554596,18.886372,-27.15,813.7
73.55462,18.886353,-27.05,816.9
73.55464,18.886335,-26.92,820.0
73.554665,18.886316,-26.77,823.2
73.55469,18.886297,-26.6,826.4
73.55471,18.886278,-26.43,829.6
73.55473,18.886257,-26.26,833.0
73.554756,18.886234,-26.1,836.5
73.55477,18.886211,-25.96,839.4
73.554794,18.886189,-25.84,842.9
73.55482,18.886168,-25.75,846.2
73.55484,18.886147,-25.69,849.6
73.55486,18.886126,-25.62,852.9
73.554886,18.886105,-25.54,856.3
73.55491,18.886086,-25.46,859.5
73.55493,18.886066,-25.35,862.7
73.554955,18.886045,-25.22,866.1
73.55498,18.886024,-25.09,869.4
73.555,18.886003,-24.95,872.8
73.55502,18.885983,-24.8,876.1
73.555046,18.885963,-24.66,879.3
73.55506,18.88594,-24.53,882.2
73.555084,18.88592,-24.43,885.6
73.55511,18.885897,-24.36,889.1
73.55513,18.885876,-24.31,892.4
73.55515,18.885855,-24.26,895.8
73.555176,18.885836,-24.24,899.0
73.5552,18.885817,-24.21,902.2
73.55522,18.885798,-24.14,905.4
73.555244,18.885777,-24.06,908.8
73.55527,18.885756,-23.96,912.1
73.55529,18.885735,-23.84,915.5
73.55531,18.885715,-23.73,918.7
73.55533,18.885695,-23.61,921.4
73.55535,18.885674,-23.49,924.8
73.555374,18.885653,-23.37,928.2
73.5554,18.885633,-23.24,931.4
73.55541,18.885616,-23.12,933.8
73.55543,18.885597,-23.03,936.5
73.55545,18.885578,-22.95,939.7
73.555466,18.88556,-22.89,942.3
73.55548,18.88554,-22.83,944.9
73.555504,18.885519,-22.77,948.3
73.55553,18.885498,-22.7,951.6
73.55554,18.885477,-22.61,954.4
73.555565,18.885456,-22.51,957.8
73.55559,18.885437,-22.37,961.0
73.5556,18.88542,-22.21,963.4
73.555626,18.885403,-22.01,966.5
73.55564,18.885386,-21.79,969.0
73.55566,18.885368,-21.53,971.5
73.55568,18.885353,-21.24,974.4
73.555695,18.885336,-20.94,976.9
73.55571,18.88532,-20.64,979.2
73.555725,18.885305,-20.34,981.5
73.55575,18.88529,-20.05,984.4
73.55576,18.885279,-19.78,986.5
73.555786,18.885271,-19.54,988.8
73.5558,18.885267,-19.32,990.2
73.55582,18.885265,-19.12,991.6
73.555824,18.885267,-18.94,992.0
73.55584,18.88527,-18.79,993.0
73.55585,18.885273,-18.66,993.3
73.555855,18.885277,-18.54,993.6
73.55586,18.88528,-18.45,993.9
73.55586,18.885286,-18.38,993.4
73.55587,18.885292,-18.34,993.6
73.55588,18.885296,-18.34,993.9
73.55588,18.885298,-18.38,993.7
73.555885,18.885302,-18.45,994.0
73.555885,18.885305,-18.55,993.7
73.55589,18.885307,-18.68,994.2
73.55589,18.88531,-18.82,994.0
73.5559,18.885313,-18.96,994.3
73.5559,18.885315,-19.11,994.2
73.55591,18.885319,-19.25,994.5
73.555916,18.88532,-19.39,994.9
73.555916,18.885324,-19.5,994.6
73.55592,18.885326,-19.57,995.1
73.55593,18.88533,-19.62,995.4
73.55594,18.885332,-19.62,995.8
73.55595,18.885334,-19.59,996.3
73.55596,18.885336,-19.52,997.3
73.55597,18.885336,-19.41,997.9
73.555984,18.885334,-19.27,999.2
73.55599,18.885332,-19.12,999.9
73.556,18.885328,-18.92,1000.8
73.55601,18.885326,-18.71,1001.5
73.556015,18.885323,-18.49,1002.4
73.55602,18.885319,-18.27,1003.3
73.55603,18.885313,-18.07,1004.3
73.55604,18.88531,-17.87,1005.2
73.556046,18.885303,-17.68,1006.2
73.55605,18.8853,-17.51,1007.1
73.55605,18.885294,-17.36,1007.5
73.55606,18.885288,-17.21,1008.5
73.55607,18.885283,-17.09,1009.6
73.556076,18.885277,-16.98,1010.6
73.556076,18.885271,-16.89,1011.0
73.55608,18.885265,-16.79,1012.0
73.55609,18.88526,-16.7,1013.1
73.55609,18.885254,-16.62,1013.5
73.5561,18.885248,-16.47,1014.5
73.5561,18.885242,-16.32,1014.9
73.55611,18.885237,-16.17,1016.0
73.556114,18.88523,-16.03,1017.1
73.556114,18.885221,-15.88,1017.7
73.55612,18.885214,-15.75,1018.9
73.55613,18.885206,-15.6,1020.0
73.55614,18.885199,-15.47,1021.2
73.55187,18.893915,-9.56,409.1
73.551865,18.893906,-9.58,407.8
73.551865,18.8939,-9.59,407.4
73.551865,18.893896,-9.59,407.1
73.55186,18.893892,-9.59,406.2
73.55186,18.893888,-9.58,405.9
73.55186,18.893885,-9.58,405.6
73.55185,18.893883,-9.57,404.9
73.55185,18.893879,-9.55,404.6
73.55185,18.893875,-9.52,404.3
73.55185,18.893873,-9.5,404.2
73.55185,18.893871,-9.48,404.0
73.55184,18.89387,-9.46,403.3
73.55184,18.893867,-9.43,403.2
73.55184,18.893866,-9.4,403.0
73.55184,18.893864,-9.38,402.9
73.55184,18.893862,-9.34,402.7
73.55185,18.893864,-9.35,403.5
73.55185,18.893867,-9.36,403.8
73.55186,18.893871,-9.4,404.6
73.55186,18.893875,-9.45,404.9
73.551865,18.893879,-9.51,405.8
73.551865,18.893883,-9.57,406.1
73.55187,18.893888,-9.63,407.1
73.55187,18.893892,-9.69,407.4
73.55187,18.893898,-9.77,407.8
73.55187,18.893904,-9.85,408.2
73.55187,18.89391,-9.94,408.7
73.55187,18.89392,-10.03,409.5
73.551865,18.89393,-10.09,409.7
73.55186,18.893938,-10.13,409.7
73.55184,18.893944,-10.11,408.9
73.551834,18.893951,-10.04,408.9
73.55182,18.893959,-9.91,408.3
73.5518,18.893967,-9.72,407.8
73.55179,18.893974,-9.46,407.2
73.55177,18.893984,-9.13,406.8
73.55176,18.893993,-8.74,406.4
73.55174,18.894003,-8.31,406.0
73.55172,18.894012,-7.85,405.0
73.551704,18.894022,-7.37,404.6
73.55169,18.894033,-6.92,404.4
73.551674,18.894043,-6.5,404.1
73.55165,18.894053,-6.12,403.2
73.551636,18.894062,-5.79,402.8
73.55162,18.894073,-5.54,402.7
73.5516,18.894087,-5.36,402.1
73.55158,18.8941,-5.25,402.1
73.55157,18.894115,-5.19,402.3
73.551544,18.89413,-5.2,402.0
73.55153,18.894144,-5.27,402.0
73.55151,18.894161,-5.4,402.4
73.5515,18.894178,-5.57,402.8
73.55148,18.894197,-5.79,403.4
73.55147,18.894215,-6.04,403.8
73.55145,18.894232,-6.32,404.2
73.55142,18.894249,-6.6,403.7
73.55142,18.89427,-6.88,405.5
73.5514,18.894289,-7.17,405.6
73.551384,18.894308,-7.47,406.3
73.55137,18.894325,-7.77,406.8
73.55135,18.894342,-8.09,407.4
73.55133,18.894363,-8.41,407.8
73.551315,18.894382,-8.73,408.5
73.5513,18.894402,-9.05,409.3
73.551285,18.894419,-9.38,409.9
73.55127,18.89444,-9.74,410.8
73.551254,18.89446,-10.11,411.8
73.55124,18.89448,-10.51,412.6
73.55122,18.8945,-10.92,413.7
73.5512,18.89452,-11.36,414.1
73.551186,18.894539,-11.78,414.9
73.55117,18.894558,-12.22,415.8
73.551155,18.894577,-12.66,416.7
73.55114,18.894596,-13.12,417.6
73.551125,18.894617,-13.56,418.8
73.55111,18.894638,-14.0,419.9
73.551094,18.894659,-14.44,421.0
73.55108,18.894678,-14.87,422.0
73.55106,18.894697,-15.29,423.0
73.55105,18.894714,-15.71,423.8
73.55103,18.894733,-16.13,424.8
73.55101,18.89475,-16.61,425.3
73.550995,18.89477,-17.14,426.4
73.55098,18.894789,-17.69,427.4
73.550964,18.894806,-18.29,428.3
73.55095,18.894825,-18.91,429.4
73.550934,18.894844,-19.55,430.5
73.55092,18.894863,-20.18,431.6
73.5509,18.894884,-20.82,433.0
73.55089,18.894905,-21.45,434.3
73.55087,18.894926,-22.06,435.7
73.55086,18.894947,-22.6,437.0
73.55084,18.894968,-23.05,438.4
73.55083,18.89499,-23.47,440.0
73.55081,18.895012,-23.83,441.4
73.5508,18.895035,-24.15,443.0
73.55079,18.895058,-24.43,445.0
73.55078,18.89508,-24.69,446.9
73.55077,18.895105,-24.93,449.1
73.550766,18.89513,-25.14,451.3
73.55076,18.895155,-25.33,453.5
73.55076,18.89518,-25.51,456.0
73.55075,18.895205,-25.68,458.2
73.55074,18.89523,-25.82,460.4
73.55074,18.895254,-25.96,462.9
73.550735,18.895279,-26.07,465.2
73.550735,18.895304,-26.17,467.7
73.55073,18.89533,-26.23,470.1
73.55072,18.895357,-26.26,472.6
73.55072,18.895382,-26.27,475.1
73.55071,18.895409,-26.26,477.6
73.550705,18.895433,-26.23,479.8
73.5507,18.895458,-26.19,482.1
73.55069,18.895483,-26.14,484.3
73.55068,18.895508,-26.07,486.6
73.550674,18.895533,-25.98,488.9
73.550674,18.895557,-25.89,491.5
73.55067,18.895582,-25.8,493.8
73.55066,18.895607,-25.7,496.1
73.55065,18.89563,-25.61,498.2
73.55065,18.895657,-25.5,501.0
73.550644,18.895681,-25.37,503.3
73.55064,18.895706,-25.23,505.6
73.55064,18.895731,-25.08,508.2
73.55063,18.895756,-24.95,510.5
73.55063,18.89578,-24.81,513.1
73.55062,18.895805,-24.69,515.4
73.55062,18.895832,-24.56,518.3
73.55061,18.89586,-24.45,521.0
73.55061,18.895885,-24.32,523.6
73.550606,18.89591,-24.22,526.0
73.5506,18.895935,-24.12,528.3
73.5506,18.89596,-24.04,530.9
73.5506,18.895985,-23.95,533.5
73.5506,18.896011,-23.83,536.4
73.5506,18.896036,-23.72,539.0
73.550606,18.896072,-23.58,543.1
73.5506,18.89609,-23.42,544.6
73.5506,18.896114,-23.27,547.3
73.5506,18.896141,-23.1,550.1
73.5506,18.896166,-22.92,552.7
73.5506,18.896193,-22.72,555.5
73.5506,18.896217,-22.51,558.2
73.5506,18.896244,-22.3,561.0
73.5506,18.896269,-22.09,563.6
73.5506,18.896294,-21.87,566.3
73.5506,18.896318,-21.65,568.9
73.5506,18.896345,-21.44,571.7
73.550606,18.89637,-21.23,574.6
73.550606,18.896395,-21.01,577.3
73.55061,18.896421,-20.79,580.3
73.55061,18.896446,-20.57,583.0
73.55062,18.896473,-20.36,586.0
73.55062,18.896498,-20.12,588.7
73.55063,18.896524,-19.89,591.8
73.55063,18.89655,-19.66,594.4
73.55063,18.896576,-19.43,597.2
73.55064,18.8966,-19.2,600.1
73.55064,18.896627,-18.97,603.0
73.55064,18.896654,-18.75,605.8
73.550644,18.896679,-18.53,608.7
73.550644,18.896706,-18.34,611.5
73.550644,18.89673,-18.16,614.2
73.550644,18.896755,-18.02,616.8
73.550644,18.896782,-17.9,619.7
73.550644,18.896809,-17.81,622.5
73.55065,18.896833,-17.75,625.4
73.55065,18.896858,-17.69,628.0
73.55066,18.896885,-17.66,631.1
73.55066,18.89691,-17.63,633.8
73.55067,18.896936,-17.62,636.8
73.550674,18.896961,-17.61,639.7
73.550674,18.896988,-17.61,642.6
73.550674,18.897013,-17.61,645.2
73.55068,18.89704,-17.63,648.3
73.55068,18.897064,-17.65,651.0
73.55069,18.89709,-17.68,654.0
73.55069,18.897116,-17.74,656.7
73.55069,18.897142,-17.79,659.5
73.5507,18.89717,-17.87,662.6
73.5507,18.897194,-17.96,665.3
73.5507,18.89722,-18.06,668.1
73.550705,18.897245,-18.19,671.0
73.550705,18.897272,-18.33,673.9
73.55071,18.897299,-18.48,676.9
73.55071,18.897326,-18.65,679.8
73.55071,18.897352,-18.83,682.7
73.55071,18.897377,-19.02,685.3
73.55071,18.897404,-19.24,688.2
73.55072,18.89743,-19.47,691.3
73.55072,18.897457,-19.73,694.1
73.55072,18.897482,-19.99,696.8
73.55072,18.897509,-20.26,699.7
73.55072,18.897533,-20.52,702.3
73.55073,18.89756,-20.77,705.4
73.55073,18.897585,-21.0,708.1
73.55073,18.897612,-21.2,710.9
73.550735,18.897636,-21.39,713.8
73.55074,18.897661,-21.54,716.7
73.55075,18.897688,-21.66,719.8
73.55076,18.897713,-21.77,722.6
73.55076,18.89774,-21.84,725.5
73.550766,18.897764,-21.91,728.4
73.55077,18.897789,-21.94,731.2
73.55078,18.897816,-21.96,734.3
73.55079,18.897842,-21.95,737.4
73.5508,18.897867,-21.93,740.3
73.5508,18.897894,-21.9,743.1
73.550804,18.89792,-21.88,746.2
73.55081,18.897947,-21.86,749.3
73.55081,18.897972,-21.86,752.0
73.55081,18.897999,-21.88,754.8
73.55082,18.898026,-21.9,757.9
73.55082,18.898052,-21.91,760.8
73.55083,18.898077,-21.94,763.7
73.55083,18.898104,-21.97,766.5
73.55083,18.89813,-22.01,769.4
73.550835,18.898155,-22.05,772.3
73.550835,18.898182,-22.09,775.1
73.550835,18.898207,-22.1,777.8
73.55084,18.898233,-22.09,780.9
73.55084,18.89826,-22.05,783.8
73.55084,18.898285,-22.01,786.4
73.55084,18.898312,-21.95,789.3
73.55085,18.898336,-21.88,792.2
73.55085,18.898363,-21.83,795.1
73.55085,18.89839,-21.78,798.0
73.55085,18.898417,-21.71,800.8
73.55084,18.898441,-21.63,803.3
73.55084,18.898468,-21.54,806.2
73.55084,18.898493,-21.44,808.9
73.550835,18.89852,-21.34,811.6
73.550835,18.898544,-21.24,814.2
73.55083,18.89857,-21.16,816.7
73.55083,18.898594,-21.09,819.4
73.55082,18.89862,-21.04,822.1
73.55082,18.898645,-21.03,824.8
73.55081,18.898668,-21.05,827.1
73.55081,18.898693,-21.12,829.8
73.550804,18.898718,-21.22,832.3
73.550804,18.898745,-21.34,835.2
73.5508,18.898771,-21.47,837.9
73.55079,18.898796,-21.58,840.4
73.55078,18.89882,-21.64,842.9
73.55077,18.898844,-21.63,845.2
73.55076,18.898863,-21.57,846.9
73.550735,18.898878,-21.42,848.1
73.55071,18.898891,-21.23,849.0
73.55068,18.898897,-20.99,848.9
73.55066,18.8989,-20.75,848.7
73.55064,18.898895,-20.51,847.7
73.55061,18.89889,-20.32,846.6
73.55059,18.898884,-20.18,845.5
73.55056,18.898876,-20.11,844.1
73.55054,18.898869,-20.1,842.8
73.550514,18.898863,-20.13,841.7
73.55049,18.898855,-20.18,840.4
73.55046,18.89885,-20.23,839.2
73.55044,18.898844,-20.26,838.1
73.550415,18.898838,-20.24,837.1
73.55039,18.898834,-20.18,836.2
73.55036,18.898832,-20.06,835.5
73.55034,18.89883,-19.89,834.9
73.55031,18.898829,-19.67,834.1
73.550285,18.898827,-19.43,833.5
73.55026,18.898823,-19.17,832.7
73.55024,18.898823,-18.92,832.3
73.55021,18.898823,-18.67,831.8
73.550186,18.898825,-18.43,831.7
73.55016,18.898827,-18.2,831.5
73.55013,18.89883,-17.96,831.5
73.55011,18.898834,-17.73,831.6
73.55009,18.898838,-17.49,831.7
73.550064,18.898844,-17.26,832.0
73.55003,18.898848,-17.02,832.0
73.55001,18.898855,-16.78,832.5
73.54999,18.89886,-16.53,832.8
73.54996,18.898867,-16.28,833.1
73.549934,18.898872,-16.05,833.4
73.54991,18.898878,-15.81,833.8
73.54989,18.898882,-15.59,833.9
73.54986,18.898886,-15.38,834.0
73.549835,18.89889,-15.2,834.2
73.54981,18.898895,-15.02,834.5
73.54979,18.8989,-14.87,834.7
73.54976,18.898905,-14.75,835.0
73.549736,18.89891,-14.64,835.4
73.54971,18.898916,-14.55,835.9
73.54969,18.898922,-14.47,836.3
73.54966,18.898928,-14.41,836.6
73.54964,18.898933,-14.35,837.1
73.54961,18.898937,-14.28,837.3
73.54958,18.898943,-14.2,837.7
73.54955,18.898949,-14.11,838.1
73.54953,18.898954,-14.01,838.6
73.5495,18.89896,-13.89,839.0
73.54948,18.898966,-13.74,839.5
73.54945,18.898972,-13.59,840.0
73.54942,18.898977,-13.42,840.5
73.5494,18.898983,-13.24,841.0
73.54937,18.89899,-13.05,841.7
73.54935,18.898996,-12.88,842.2
73.54932,18.899002,-12.71,842.7
73.54929,18.899008,-12.55,843.3
73.54926,18.899012,-12.41,843.6
73.54924,18.899017,-12.3,844.1
73.54922,18.899021,-12.22,844.5
73.54919,18.899027,-12.17,845.1
73.549164,18.899029,-12.14,845.2
73.54913,18.899033,-12.14,845.6
73.54911,18.899036,-12.16,846.0
73.54908,18.89904,-12.19,846.4
73.54906,18.899046,-12.23,847.0
73.54903,18.89905,-12.29,847.4
73.549,18.899054,-12.37,847.8
73.54897,18.89906,-12.46,848.5
73.54895,18.899063,-12.57,848.9
73.54892,18.899067,-12.69,849.3
73.5489,18.89907,-12.85,849.8
73.54887,18.899075,-13.03,850.3
73.54884,18.899078,-13.24,850.7
73.54881,18.899084,-13.47,851.4
73.54879,18.899088,-13.74,851.9
73.54877,18.899094,-14.02,852.6
73.54874,18.899097,-14.3,853.2
73.54871,18.899105,-14.6,854.1
73.54868,18.89911,-14.89,854.9
73.54866,18.899118,-15.2,855.8
73.54863,18.899124,-15.52,856.6
73.54861,18.89913,-15.84,857.3
73.548584,18.899136,-16.17,858.1
73.54855,18.899141,-16.5,858.9
73.54853,18.899149,-16.83,859.9
73.54851,18.899155,-17.14,860.7
73.54848,18.89916,-17.43,861.5
73.548454,18.899166,-17.7,862.3
73.54842,18.89917,-17.94,862.9
73.5484,18.899176,-18.13,863.7
73.54838,18.899181,-18.27,864.5
73.54835,18.899187,-18.38,865.4
73.548325,18.899193,-18.42,866.3
73.548294,18.899199,-18.43,867.2
73.54827,18.899204,-18.39,868.0
73.54825,18.89921,-18.34,868.9
73.548225,18.89922,-18.27,870.1
73.548195,18.89923,-18.17,871.5
73.54817,18.89924,-18.06,873.0
73.54814,18.899252,-17.93,874.6
73.54812,18.899261,-17.8,875.9
73.548096,18.899271,-17.65,877.2
73.548065,18.899279,-17.48,878.4
73.54804,18.89929,-17.3,880.0
73.54802,18.8993,-17.1,881.3
73.548,18.899311,-16.88,882.9
73.547966,18.899323,-16.63,884.5
73.54794,18.899332,-16.38,885.9
73.54792,18.899343,-16.11,887.4
73.54789,18.899353,-15.82,888.9
73.54787,18.899363,-15.51,890.3
73.547844,18.899372,-15.2,891.6
73.54781,18.899382,-14.89,893.1
73.54779,18.899391,-14.57,894.5
73.54777,18.8994,-14.25,895.9
73.54774,18.899412,-13.95,897.7
73.547714,18.899422,-13.65,899.1
73.54769,18.899431,-13.37,900.5
73.54767,18.899443,-13.1,902.1
73.54764,18.899452,-12.86,903.7
73.547615,18.899462,-12.65,905.1
73.54759,18.899473,-12.46,906.8
73.54757,18.899485,-12.3,908.4
73.54755,18.899498,-12.17,910.3
73.54752,18.899511,-12.06,912.1
73.5475,18.899523,-11.97,913.8
73.54748,18.899536,-11.9,915.7
73.547455,18.89955,-11.85,917.6
73.54743,18.899563,-11.81,919.5
73.54741,18.899578,-11.77,921.6
73.547386,18.899593,-11.75,923.7
73.54736,18.899609,-11.73,925.8
73.54734,18.899624,-11.71,927.9
73.54732,18.899641,-11.7,930.2
73.5473,18.899658,-11.7,932.4
73.54728,18.899673,-11.69,934.6
73.54726,18.899689,-11.69,936.7
73.54723,18.899704,-11.68,938.8
73.54721,18.899721,-11.68,941.2
73.547195,18.899736,-11.68,943.2
73.54717,18.899754,-11.68,945.5
73.54716,18.89977,-11.68,947.7
73.547134,18.899788,-11.69,950.1
73.54712,18.899807,-11.69,952.5
73.5471,18.899824,-11.7,954.9
73.54708,18.899841,-11.7,957.1
73.547066,18.89986,-11.71,959.5
73.54705,18.899881,-11.72,962.1
73.547035,18.899902,-11.74,964.7
73.54702,18.899923,-11.74,967.4
73.547005,18.899946,-11.74,970.2
73.54699,18.899967,-11.73,972.8
73.546974,18.899988,-11.7,975.4
73.54696,18.900011,-11.66,978.3
73.54694,18.900032,-11.63,980.9
73.546936,18.900055,-11.59,983.6
73.54692,18.900076,-11.54,986.2
73.546906,18.900099,-11.48,989.0
73.54689,18.900122,-11.43,991.9
73.546875,18.900143,-11.38,994.5
73.54686,18.900164,-11.35,997.1
73.54685,18.900185,-11.35,999.6
73.54684,18.900208,-11.38,1002.4
73.54683,18.90023,-11.43,1005.1
73.54682,18.900253,-11.52,1007.8
73.54682,18.900274,-11.62,1010.0
73.546814,18.900297,-11.74,1012.7
73.546814,18.90032,-11.87,1015.2
73.546814,18.900345,-12.01,1017.9
73.546814,18.90037,-12.15,1020.5
73.54681,18.900394,-12.3,1023.4
73.54681,18.90042,-12.42,1026.1
73.54681,18.900444,-12.53,1028.8
73.54681,18.900469,-12.64,1031.5
73.54681,18.900496,-12.72,1034.4
73.5468,18.90052,-12.82,1037.2
73.5468,18.900545,-12.91,1039.9
73.5468,18.90057,-13.03,1042.6
73.54679,18.900597,-13.15,1045.7
73.54678,18.900621,-13.3,1048.5
73.546776,18.900646,-13.48,1051.4
73.54676,18.900671,-13.71,1054.5
73.54675,18.900694,-13.98,1057.1
73.54674,18.900715,-14.3,1059.8
73.54673,18.900738,-14.67,1062.4
73.546715,18.900759,-15.1,1065.0
73.5467,18.900782,-15.56,1067.9
73.546684,18.900806,-16.04,1070.9
73.54667,18.90083,-16.54,1073.8
73.54665,18.90085,-17.03,1076.4
73.54663,18.900871,-17.49,1079.3
73.546616,18.900892,-17.89,1081.9
73.5466,18.900913,-18.24,1084.5
73.546585,18.900936,-18.51,1087.4
73.54657,18.900957,-18.73,1090.0
73.546555,18.900978,-18.87,1092.7
73.54654,18.901,-18.96,1095.3
73.546524,18.901022,-19.0,1098.2
73.54651,18.901043,-18.99,1100.8
73.54649,18.901064,-18.95,1103.5
73.54648,18.901087,-18.89,1106.3
73.54646,18.901108,-18.82,1109.0
73.54644,18.90113,-18.74,1112.0
73.546425,18.901152,-18.65,1114.7
73.54641,18.90117,-18.55,1117.1
73.54639,18.90119,-18.44,1119.8
73.54637,18.901209,-18.31,1122.2
73.54635,18.901228,-18.17,1124.9
73.546326,18.901245,-18.04,1127.3
73.54631,18.90126,-17.9,1129.4
73.54629,18.901278,-17.78,1131.8
73.546265,18.901293,-17.67,1134.1
73.54624,18.901308,-17.59,1136.3
73.54622,18.901323,-17.54,1138.6
73.546196,18.901339,-17.5,1140.9
73.54617,18.901352,-17.47,1142.9
73.54616,18.901367,-17.44,1145.0
73.546135,18.901382,-17.42,1147.2
73.54611,18.901396,-17.35,1149.3
73.54609,18.90141,-17.27,1151.4
73.54607,18.901423,-17.15,1153.5
73.546036,18.901434,-17.0,1155.5
73.54601,18.901443,-16.82,1157.2
73.54599,18.901453,-16.63,1158.9
73.54597,18.90146,-16.43,1160.4
73.54594,18.901466,-16.23,1161.9
73.54591,18.901472,-16.04,1163.2
73.54588,18.901472,-15.85,1164.1
73.54586,18.90147,-15.7,1164.5
73.54584,18.901463,-15.58,1164.4
73.545815,18.90145,-15.48,1163.7
73.5458,18.901432,-15.4,1162.3
73.545784,18.901411,-15.33,1160.5
73.545784,18.90139,-15.26,1158.3
73.545784,18.90137,-15.18,1156.1
73.545784,18.901348,-15.1,1153.9
73.54579,18.901325,-15.01,1151.2
73.54581,18.901304,-14.9,1148.5
73.545815,18.901281,-14.81,1145.8
73.54583,18.901258,-14.71,1142.9
73.545845,18.901237,-14.62,1140.2
73.54585,18.901215,-14.54,1137.5
73.54587,18.901192,-14.46,1134.6
73.54588,18.901169,-14.41,1131.7
73.54589,18.901146,-14.37,1129.1
73.545906,18.901123,-14.35,1126.2
73.54591,18.9011,-14.34,1123.5
73.54593,18.901077,-14.35,1120.6
73.54594,18.901054,-14.36,1117.9
73.54595,18.901031,-14.37,1115.0
73.54597,18.90101,-14.37,1112.3
73.545975,18.900986,-14.37,1109.5
73.54599,18.900965,-14.37,1106.8
73.546,18.900942,-14.37,1104.1
73.54601,18.90092,-14.38,1101.4
73.54602,18.900898,-14.4,1098.7
73.546036,18.900875,-14.44,1095.8
73.54604,18.900852,-14.51,1093.2
73.54606,18.900831,-14.59,1090.5
73.54607,18.900808,-14.71,1087.8
73.54608,18.900785,-14.86,1084.9
73.5461,18.900764,-15.05,1082.2
73.546104,18.900742,-15.27,1079.6
73.54612,18.900719,-15.5,1076.7
73.54613,18.900698,-15.75,1074.2
73.54614,18.900675,-16.0,1071.3
73.54615,18.900652,-16.26,1068.6
73.54616,18.900629,-16.52,1066.0
73.546165,18.900604,-16.79,1063.1
73.54618,18.90058,-17.06,1060.0
73.54619,18.900557,-17.33,1057.3
73.546196,18.900532,-17.59,1054.5
73.5462,18.900507,-17.84,1051.6
73.54621,18.900482,-18.09,1048.7
73.54622,18.90046,-18.33,1046.0
73.54623,18.900434,-18.57,1043.2
73.546234,18.90041,-18.8,1040.3
